额	113760
弱	113750
讯	113674
赵	113435
稳	113382
雅	113340
犯	113242
洗	113218
洞	113148
偷	113141
帝	113022
硬	112689
徐	112573
馆	112527
悲	112493
概	111813
测	111429
序	111184
绿	111148
窗	110758
厅	110505
杰	110377
妙	110331
熟	110293
趣	110291
谷	110132
吉	109884
纳	109871
登	109786
祖	109527
妻	109290
占	109279
吓	109033
例	109007
紫	108526
叔	108488
菜	108366
透	108126
升	108098
危	107893
贝	107534
避	107390
徒	107359
粉	107289
啥	107289
腿	106866
蒙	106789
祝	106485
乃	106407
曲	106309
含	106284
灯	106158
昨	106030
邪	105916
杂	105625
旅	105512
监	105249
均	105085
嘿	104968
巧	104820
聊	104435
仇	104155
爹	104154
输	103884
桌	103789
洲	103754
亿	103381
络	102883
架	102684
折	102676
恋	102319
私	102104
累	102084
肩	102039
误	101540
操	101435
摆	101184
伊	101131
减	100998
虑	100907
抬	100709
杜	100689
诗	100642
陪	100528
唱	100298
旧	100272
丹	99982
闹	99692
沈	99569
库	99469
偏	99426
貌	98964
猜	98886
魂	98789
罢	98768
舍	98653
吴	98477
票	97995
弃	97349
销	97151
厂	97014
献	96787
骂	96768
敬	96508
丁	96466
庆	96464
享	96412
挑	96311
鲜	96310
释	96308
征	96262
抽	96184
曰	96121
拥	95888
贴	95801
借	95429
纯	95377
抢	95363
茶	95287
柳	95174
抗	95112
编	95108
针	94935
残	94792
宇	94308
傻	94172
盖	94124
摸	93822
餐	93628
赞	93627
迟	93376
遍	93348
孤	93249
豆	93208
混	93183
择	93150
荣	93001
暴	92947
弹	92861
缺	92833
伦	92640
舒	92166
森	91925
枪	91356
伟	91191
述	91187
颜	91111
泽	91024
降	90920
诺	90843
训	90757
侠	90702
峰	90658
萧	90623
冒	90616
补	90572
尤	90540
材	90535
宗	90222
庭	90218
哼	90173
唯	90084
判	90006
愈	89999
岛	89420
尖	89389
怜	89245
狠	89198
纵	89076
域	88883
挂	88273
郎	88049
轮	87990
谓	87745
碰	87623
录	87611
豪	87573
圆	87465
闭	87449
喊	87351
洛	87283
凝	87000
墙	86872
娇	86800
码	86663
姊	86620
臂	86619
迹	86337
爆	86247
腰	86054
秦	85782
慕	85663
塞	85656
飘	85504
厚	85408
滚	85408
典	85191
伴	85100
侧	84965
横	84896
洋	84754
盛	84753
玛	84706
季	84668
遗	84612
迫	84323
胆	83922
奖	83901
诸	83880
辛	83635
珍	83597
逐	83522
烧	83143
宜	83113
促	83098
勇	82762
帅	82523
摄	82471
鞋	82445
勒	82255
凶	82091
漫	81993
纷	81928
阶	81825
唇	81797
吐	81635
哇	81333
哎	81040
孔	80912
鼓	80710
拳	80607
贫	80499
课	80474
缘	80387
附	80201
奋	80149
骑	79814
幕	79759
扑	79753
培	79753
诚	79654
镜	79507
岂	79202
骗	79027
闲	78829
途	78690
贸	78493
绍	78277
漂	77888
届	77869
疯	77804
鲁	77620
疼	77463
腾	77339
疾	77310
壁	77126
娜	77062
玄	76783
础	76724
佳	76537
袋	76421
胖	76345
映	76287
卷	76182
番	76162
咬	76082
泰	76068
税	75764
播	75696
乌	75449
鸟	75287
惯	75098
聚	75093
氏	74849
触	74784
惨	74767
圈	74650
滴	74649
湾	74377
审	74142
妖	74117
凉	73868
末	73851
竹	73652
丰	73639
厌	73625
贼	73527
乔	73510
夺	73431
忆	73423
净	73270
朗	73226
宽	73088
仿	73085
摩	72992
亡	72956
迅	72926
萨	72505
鼻	72426
跃	72398
隔	72346
购	72342
灰	72148
萌	72019
郑	72012
吹	71977
融	71970
吻	71904
俩	71680
距	71405
塔	71335
稍	71137
川	71137
瘦	71137
洪	71114
固	70796
宋	70688
签	70659
忧	70631
郭	70616
仲	70149
佩	69957
阻	69931
插	69711
孟	69701
伏	69594
冬	69401
乘	69359
堡	69350
俊	69335
幽	69170
戴	69131
核	69061
遭	69041
犹	68794
析	68775
欣	68752
盟	68668
丢	68638
穴	68624
唉	68445
扎	68376
赏	68376
俄	68276
岳	68210
拼	68158
碎	68019
扶	67990
拔	67578
凭	67358
撞	67158
粗	66984
皆	66973
灭	66899
敏	66898
估	66618
键	66550
抵	66514
穷	66425
坦	66387
甘	66371
篇	66277
暖	66265
芳	66123
悄	66096
尺	65791
颗	65754
岸	65644
拒	65621
怨	65501
瑞	65469
尘	65424
羽	65326
扫	65293
瓶	65206
仰	65179
昏	65121
措	65086
仁	64993
瞪	64942
尸	64852
延	64765
耐	64703
吟	64694
躲	64668
督	64550
偶	64535
踪	64477
汗	64445
符	64342
壮	64292
嫁	64070
晨	64056
括	63831
傲	63760
桥	63750
页	63647
竞	63497
瓦	63327
羊	63226
朵	63105
洁	62995
损	62974
申	62965
频	62956
苍	62824
仔	62790
曼	62768
忠	62494
醉	62407
径	62402
怔	62399
麦	62386
肥	62382
梁	62221
谋	62212
糊	62064
彻	61979
韦	61935
邓	61796
航	61765
振	61744
奉	61709
彼	61671
予	61594
搭	61573
奈	61558
扩	61347
袭	60931
缩	60856
霸	60661
载	60659
荡	60404
薄	60287
皱	60172
欺	60149
娃	59989
灾	59936
堆	59748
箭	59733
桑	59662
抖	59515
擦	59425
甜	59167
俱	59088
莲	58940
旋	58817
拖	58795
授	58742
启	58679
售	58660
艾	58619
熊	58486
旗	58478
冠	58423
僧	58335
暂	58236
潮	58145
搜	58041
浮	57996
悔	57890
垂	57862
汤	57849
阁	57819
染	57607
幻	57541
粮	57235
慧	57230
蛇	57072
愤	57068
莱	57041
钢	56793
毁	56748
辞	56606
截	56513
聪	56404
躺	56367
迪	56284
蒂	56267
恭	56235
惑	56214
赤	56094
勾	56091
锋	56062
凯	55885
绕	55864
爵	55854
闷	55834
潜	55786
姿	55776
吼	55699
召	55634
匆	55567
尾	55561
浓	55527
剩	55423
嘻	55345
悉	55320
贯	55269
亏	55257
幅	55190
肚	54980
乖	54970
绪	54812
泛	54705
陵	54657
掩	54594
侯	54586
陷	54572
黎	54547
颤	54535
慰	54426
吕	54370
磨	54328
丑	54160
瞬	54065
琴	54056
踏	54038
臣	53911
箱	53795
霍	53788
匹	53686
寂	53587
荒	53547
违	53461
恢	52912
甲	52904
羞	52878
仪	52849
倾	52829
枝	52712
傅	52621
宾	52591
扯	52565
池	52527
衫	52475
挡	52089
戒	52086
慌	52065
赫	52061
莉	52053
宿	51983
抚	51942
澳	51926
愁	51870
哀	51709
俗	51662
睁	51661
零	51530
狼	51492
纠	51448
旦	51428
刊	51381
伍	51343
椅	51336
沿	51332
袖	51306
递	51281
疗	51187
屈	51168
姆	51044
汇	51014
饮	50953
描	50665
扣	50656
恼	50574
丫	50570
妮	50521
锦	50514
扰	50495
赖	50483
猪	50475
裂	50386
滑	50383
斜	50373
邮	50325
繁	50187
爬	50095
跌	50067
鹰	49982
帐	49938
尝	49898
锁	49794
卧	49787
喂	49782
汽	49768
雾	49706
逸	49612
晃	49553
瓜	49499
霜	49462
废	49370
耶	49361
董	49292
埃	49233
租	49221
盯	49218
泥	49218
烂	49163
酸	49131
筑	49092
侍	48915
痴	48663
寺	48575
订	48564
肤	48533
艳	48477
浩	48473
涌	48393
卓	48381
菲	48311
埋	48301
焦	48262
撒	48162
赌	48140
唤	48121
障	48036
询	48032
辑	47957
泉	47679
惧	47595
掠	47547
颇	47534
霞	47477
翼	47476
忌	47385
鹏	47379
详	47376
眸	47354
津	47093
隆	47052
荐	46975
驻	46932
悟	46849
奴	46788
桃	46776
劝	46713
惹	46459
允	46384
肃	46330
帖	46249
驾	46206
兼	46148
宏	46048
缠	45935
斤	45932
牵	45859
盗	45838
殿	45783
丧	45699
翠	45643
龄	45600
堪	45552
刑	45546
岗	45496
漠	45491
跨	45447
贺	45367
倍	45229
棒	45164
湿	45041
墨	45030
荷	45012
弯	44872
赢	44868
碗	44856
抹	44838
悦	44775
恰	44764
辉	44763
捉	44729
炸	44678
祥	44668
返	44660
秒	44582
遥	44492
溜	44465
裤	44457
腹	44362
喷	44323
渡	44289
挣	44242
狐	44200
勤	44148
爽	44143
扭	44080
舌	44070
辆	43974
绩	43911
牢	43905
嘉	43682
污	43545
懒	43538
酷	43395
饿	43335
涉	43262
芒	43208
币	43082
挤	43020
鸣	43008
扮	42946
劫	42940
屁	42899
跪	42896
邦	42872
贱	42832
励	42808
奏	42783
喃	42780
柏	42758
慈	42579
涂	42566
拾	42565
浑	42447
刷	42433
卢	42330
虹	42303
铺	42262
葛	42077
吵	42057
